8.19,4.35,4.20,4.46,7.44,599.40,550.80,0.82,0.09
8.25,4.33,4.25,1.11,9.89,591.30,567.00,0.70,0.04
8.32,4.21,4.20,3.81,12.00,554.65,550.80,0.16,0.01
8.39,4.23,4.21,4.46,12.00,558.90,553.92,0.20,0.01
8.46,4.35,4.25,1.10,8.67,599.40,566.99,0.78,0.06
8.52,4.38,4.25,3.81,7.99,607.50,566.99,0.81,0.07
8.59,4.36,4.28,4.46,9.28,604.23,575.27,0.75,0.05
8.66,4.35,4.29,1.10,12.00,599.40,580.16,0.61,0.03
8.72,4.28,4.30,3.81,12.00,575.10,584.10,-0.33,-0.02
8.79,4.34,4.28,4.46,11.56,596.72,575.16,0.65,0.04
8.86,4.39,4.33,4.60,11.67,613.80,591.81,0.65,0.04
8.92,4.45,4.35,4.64,9.30,632.28,599.40,0.77,0.05
8.99,4.50,4.35,4.66,8.26,649.20,599.36,0.82,0.08
9.06,4.48,4.38,4.65,9.63,639.90,608.68,0.75,0.05
9.12,4.42,4.41,4.65,12.00,620.95,617.79,0.12,0.01
9.19,4.40,4.38,4.67,12.00,615.60,607.50,0.29,0.01
9.26,4.49,4.40,4.65,10.51,644.24,615.60,0.72,0.05
9.33,4.48,4.42,4.67,12.00,639.90,621.42,0.56,0.03
9.39,4.50,4.43,4.65,12.00,648.00,624.97,0.65,0.04
9.46,4.52,4.42,4.65,10.22,654.92,623.70,0.75,0.05
9.53,4.53,4.47,4.67,12.00,656.10,639.76,0.51,0.03
9.59,4.60,4.50,1.08,10.30,680.40,647.88,0.75,0.05
9.66,4.57,4.50,3.79,12.00,670.11,648.00,0.62,0.03
9.73,4.62,4.49,4.45,9.33,686.99,645.75,0.80,0.06
9.79,4.63,4.55,1.10,12.00,688.50,663.38,0.66,0.04
9.86,4.60,4.55,3.81,12.00,680.40,664.03,0.49,0.02
9.93,4.60,4.57,4.46,12.00,680.40,672.30,0.26,0.01
10.00,4.65,4.60,4.65,12.00,696.60,680.40,0.48,0.02
10.06,4.67,4.57,4.65,10.94,704.66,672.30,0.73,0.05
10.13,4.67,4.62,4.66,12.00,704.68,687.07,0.51,0.03
10.20,4.69,4.63,4.65,12.00,709.41,688.50,0.57,0.03
10.26,4.66,4.63,4.67,12.00,699.71,690.42,0.29,0.01
10.33,4.72,4.66,4.70,12.00,720.38,699.52,0.57,0.03
10.40,4.73,4.69,4.68,12.00,720.90,709.24,0.35,0.02
10.46,4.73,4.67,4.65,12.00,720.90,701.79,0.53,0.03
