10.89,4.67,4.65,4.67,12.00,702.28,696.60,0.18,0.01,1398877.12
10.96,4.70,4.65,4.67,12.00,712.80,696.60,0.47,0.02,1409399.87
11.03,4.69,4.68,4.68,12.00,710.77,706.58,0.13,0.01,1417349.75
11.09,4.70,4.68,4.68,12.00,712.79,704.70,0.25,0.01,1417492.00
11.16,4.73,4.66,4.67,12.00,720.90,701.02,0.55,0.03,1421918.00
11.23,4.73,4.70,4.68,12.00,720.90,711.46,0.29,0.01,1432361.75
11.30,4.74,4.73,4.68,12.00,725.07,720.90,0.13,0.01,1445972.75
11.36,4.73,4.71,4.68,12.00,720.90,714.86,0.19,0.01,1435758.50
11.43,4.73,4.73,4.68,12.00,721.79,720.90,0.03,0.00,1442694.50
11.50,4.75,4.73,4.67,12.00,729.00,720.90,0.25,0.01,1449899.87
11.57,4.77,4.73,4.67,12.00,734.33,720.90,0.39,0.02,1455228.75
11.63,4.75,4.76,4.68,12.00,729.00,733.01,-0.12,-0.01,1462006.50
11.70,4.75,4.76,4.68,12.00,729.00,732.52,-0.11,-0.00,1461523.25
11.77,4.75,4.74,4.67,12.00,730.15,725.16,0.15,0.01,1455307.87
11.84,4.79,4.73,4.67,12.00,743.42,720.95,0.58,0.03,1464366.12
11.90,4.75,4.77,4.68,12.00,729.00,733.87,-0.15,-0.01,1462869.50
11.97,4.79,4.79,4.67,12.00,743.09,741.13,0.06,0.00,1484224.00
12.04,4.78,4.75,4.66,12.00,737.10,729.00,0.24,0.01,1466100.00
12.11,4.77,4.78,4.65,12.00,735.57,737.10,-0.05,-0.00,1472671.87
12.17,4.78,4.78,4.65,12.00,737.10,737.10,0.00,0.00,1474200.00
12.24,4.79,4.76,4.65,12.00,740.47,731.57,0.27,0.01,1472046.25
12.31,4.80,4.77,4.66,12.00,746.79,737.01,0.29,0.01,1483804.25
12.38,4.80,4.79,4.66,12.00,745.20,743.54,0.05,0.00,1488737.25
12.44,4.80,4.77,4.65,12.00,745.20,735.80,0.28,0.01,1481001.50
12.51,4.79,4.80,4.65,12.00,742.25,745.20,-0.09,-0.00,1487454.50
12.58,4.80,4.80,4.69,12.00,745.20,745.20,0.00,0.00,1490400.12
12.65,4.82,4.80,4.68,12.00,753.30,744.60,0.26,0.01,1497898.25
12.71,4.80,4.81,4.68,12.00,745.20,749.31,-0.12,-0.01,1494509.37
12.78,4.80,4.80,4.67,12.00,745.20,745.20,0.00,0.00,1490400.12
12.85,4.82,4.82,4.68,12.00,752.35,753.30,-0.03,-0.00,1505649.75
12.92,4.82,4.80,4.67,12.00,753.02,745.20,0.23,0.01,1498223.00
12.98,4.85,4.80,4.67,12.00,761.40,744.99,0.45,0.02,1506394.12
13.05,4.83,4.80,4.67,12.00,754.24,743.81,0.30,0.01,1498048.75
13.12,4.80,4.80,4.67,12.00,745.20,745.20,0.00,0.00,1490400.12
13.19,4.82,4.82,4.66,12.00,753.30,750.34,0.09,0.00,1503638.62
13.25,4.85,4.80,4.66,12.00,761.38,745.20,0.45,0.02,1506584.25
13.32,4.85,4.80,4.66,12.00,761.40,745.46,0.44,0.02,1506861.25
13.39,4.82,4.84,4.65,12.00,753.30,759.66,-0.19,-0.01,1512958.00
13.46,4.84,4.85,4.66,12.00,757.43,761.40,-0.12,-0.01,1518833.12
13.52,4.80,4.81,4.66,12.00,745.90,748.97,-0.09,-0.00,1494865.75
13.59,4.83,4.80,4.65,12.00,755.97,745.20,0.31,0.01,1501168.50
13.66,4.85,4.82,4.66,12.00,761.40,753.20,0.24,0.01,1514597.00
13.73,4.84,4.85,4.65,12.00,758.53,761.08,-0.08,-0.00,1519617.00
13.80,4.81,4.85,4.70,12.00,746.91,761.40,-0.40,-0.02,1508310.12
13.86,4.86,4.84,4.70,12.00,763.48,758.60,0.14,0.01,1522079.25
13.93,4.81,4.83,4.67,12.00,749.73,753.78,-0.12,-0.01,1503512.00
14.00,4.86,4.80,4.65,12.00,764.58,746.00,0.50,0.02,1510574.75
14.07,4.85,4.86,4.65,12.00,761.40,765.91,-0.13,-0.01,1527305.37
14.13,4.82,4.85,4.65,12.00,753.30,761.29,-0.23,-0.01,1514589.00
14.20,4.85,4.85,4.65,12.00,761.45,761.40,0.00,0.00,1522847.50
14.27,4.81,4.85,4.65,12.00,747.52,761.40,-0.38,-0.02,1508920.00
14.34,4.82,4.84,4.66,12.00,753.30,756.93,-0.11,-0.00,1510234.25
14.40,4.85,4.86,4.67,12.00,762.53,765.25,-0.08,-0.00,1527780.25
14.47,4.84,4.85,4.67,12.00,757.90,761.40,-0.10,-0.00,1519300.25
14.54,4.85,4.82,4.67,12.00,761.40,753.30,0.24,0.01,1514700.00
14.61,4.83,4.85,4.67,12.00,755.42,761.40,-0.18,-0.01,1516821.87
14.67,4.85,4.87,4.68,12.00,761.40,766.71,-0.16,-0.01,1528112.87
14.74,4.86,4.84,4.68,12.00,765.07,757.76,0.21,0.01,1522831.50
14.81,4.85,4.83,4.68,12.00,761.40,755.47,0.18,0.01,1516869.50
14.88,4.85,4.85,4.67,12.00,761.40,761.40,0.00,0.00,1522800.00
14.94,4.86,4.85,4.66,12.00,765.30,761.40,0.12,0.01,1526695.50
15.01,4.87,4.84,4.66,12.00,768.30,758.40,0.28,0.01,1526703.37
15.08,4.87,4.83,4.65,12.00,766.98,755.08,0.34,0.02,1522063.75
15.15,4.87,4.83,4.65,12.00,768.84,753.36,0.43,0.02,1522206.00
15.21,4.85,4.85,4.65,12.00,762.64,761.40,0.04,0.00,1524035.25
15.28,4.85,4.85,4.65,12.00,761.40,761.40,0.00,0.00,1522800.00
15.35,4.87,4.85,4.70,12.00,766.56,761.40,0.15,0.01,1527962.37
15.42,4.85,4.86,1.09,12.00,761.40,764.33,-0.09,-0.00,1525729.50
15.48,4.88,4.84,3.81,12.00,769.50,756.87,0.36,0.02,1526370.87
15.55,4.85,4.85,4.45,12.00,761.40,761.40,0.00,0.00,1522800.00
15.62,4.85,4.82,4.62,12.00,761.40,753.30,0.24,0.01,1514700.00
15.69,4.90,4.85,4.66,12.00,776.21,761.40,0.41,0.02,1537606.50
15.75,4.89,4.84,4.67,12.00,773.70,757.39,0.44,0.02,1531090.12
15.82,4.86,4.87,4.68,12.00,763.50,768.07,-0.13,-0.01,1531573.00
15.89,4.83,4.87,4.68,12.00,753.55,769.44,-0.43,-0.02,1522982.00
15.96,4.83,4.85,4.68,12.00,755.09,761.45,-0.19,-0.01,1516537.00
16.02,4.88,4.85,4.68,12.00,769.50,761.40,0.23,0.01,1530900.00
16.09,4.88,4.85,4.68,12.00,769.50,761.45,0.23,0.01,1530947.50
16.16,4.88,4.85,4.68,12.00,769.55,761.39,0.24,0.01,1530939.62
16.23,4.83,4.87,4.66,12.00,754.76,768.83,-0.39,-0.02,1523591.75
16.29,4.85,4.85,4.65,12.00,761.40,761.45,-0.00,-0.00,1522847.50
16.36,4.90,4.85,4.67,12.00,777.39,762.85,0.40,0.02,1540235.00
16.43,4.88,4.86,4.66,12.00,771.28,765.47,0.17,0.01,1536751.25
16.50,4.88,4.85,4.65,12.00,770.32,761.20,0.26,0.01,1531517.50
16.56,4.85,4.88,4.65,12.00,761.40,769.50,-0.23,-0.01,1530900.00
16.63,4.88,4.88,4.65,12.00,769.50,769.50,0.00,0.00,1538999.87
16.70,4.89,4.87,4.66,12.00,775.01,767.32,0.22,0.01,1542333.37
16.77,4.88,4.82,4.65,12.00,769.50,753.30,0.44,0.02,1522799.87
16.84,4.89,4.87,4.65,12.00,772.92,766.44,0.19,0.01,1539364.12
16.90,4.88,4.89,4.70,12.00,769.50,773.74,-0.12,-0.01,1543236.00
16.97,4.90,4.88,4.67,12.00,777.60,769.50,0.23,0.01,1547100.00
17.04,4.90,4.88,4.66,12.00,776.41,769.50,0.20,0.01,1545912.25
17.11,4.87,4.88,4.66,12.00,767.43,769.50,-0.06,-0.00,1536933.37
17.17,4.86,4.89,4.66,12.00,763.31,774.57,-0.31,-0.01,1537875.75
17.24,4.90,4.89,4.66,12.00,778.79,773.82,0.14,0.01,1552610.75
17.31,4.90,4.88,4.66,12.00,777.60,769.50,0.23,0.01,1547100.00
17.38,4.86,4.88,4.66,12.00,764.91,769.50,-0.13,-0.01,1534407.50
17.44,4.90,4.88,4.67,12.00,777.56,769.50,0.23,0.01,1547060.37
17.51,4.90,4.87,4.68,12.00,777.54,767.54,0.28,0.01,1545080.75
17.58,4.88,4.87,4.68,12.00,769.62,766.36,0.10,0.00,1535983.25
17.65,4.86,4.88,4.68,12.00,763.21,769.56,-0.18,-0.01,1532760.75
17.71,4.82,4.88,4.68,12.00,753.30,770.64,-0.46,-0.02,1523940.00
17.78,4.89,4.85,4.68,12.00,773.77,761.40,0.35,0.02,1535167.75
17.85,4.88,4.89,4.67,12.00,769.50,774.46,-0.14,-0.01,1543956.50
17.92,4.88,4.86,4.67,12.00,770.61,765.63,0.15,0.01,1536236.62
17.98,4.90,4.88,4.68,12.00,777.60,769.50,0.23,0.01,1547100.00
18.05,4.87,4.88,4.68,12.00,766.33,769.50,-0.09,-0.00,1535832.75
18.12,4.89,4.90,4.67,12.00,775.47,777.60,-0.06,-0.00,1553070.12
18.19,4.88,4.90,4.67,12.00,769.55,776.59,-0.20,-0.01,1546142.00
18.25,4.88,4.89,4.67,12.00,769.50,773.67,-0.12,-0.01,1543172.75
18.32,4.88,4.88,4.67,12.00,772.56,771.52,0.03,0.00,1544075.25
18.39,4.85,4.86,4.67,12.00,761.40,765.30,-0.11,-0.01,1526703.50
18.46,4.89,4.84,4.67,12.00,774.17,757.77,0.44,0.02,1531945.25
18.52,4.87,4.83,4.67,12.00,768.01,753.53,0.40,0.02,1521541.00
18.59,4.87,4.86,4.67,12.00,766.62,763.85,0.08,0.00,1530472.37
18.66,4.85,4.87,4.67,12.00,761.83,769.40,-0.22,-0.01,1531224.75
18.73,4.87,4.86,4.65,12.00,768.59,763.75,0.14,0.01,1532341.00
18.79,4.82,4.88,4.65,12.00,753.30,769.51,-0.43,-0.02,1522807.75
18.86,4.85,4.86,4.65,12.00,761.40,764.01,-0.08,-0.00,1525405.00
18.93,4.88,4.87,4.65,12.00,769.50,769.48,0.00,0.00,1538976.25
19.00,4.85,4.88,4.65,12.00,761.40,769.50,-0.23,-0.01,1530900.00
19.06,4.85,4.86,4.65,12.00,761.40,765.15,-0.11,-0.00,1526553.12
19.13,4.82,4.88,4.66,12.00,753.30,769.88,-0.44,-0.02,1523180.00
19.20,4.84,4.83,4.65,12.00,756.59,754.34,0.07,0.00,1510931.00
19.27,4.85,4.84,4.65,12.00,761.40,757.91,0.10,0.00,1519308.25
19.34,4.85,4.84,4.66,12.00,761.87,756.69,0.15,0.01,1518556.00
19.40,4.84,4.90,4.65,12.00,758.27,777.60,-0.50,-0.02,1535872.50
19.47,4.86,4.87,4.66,12.00,763.47,768.66,-0.15,-0.01,1532127.25
19.54,4.86,4.86,4.70,12.00,765.30,763.94,0.04,0.00,1529237.12
19.61,4.87,4.88,4.70,12.00,769.45,771.15,-0.05,-0.00,1540607.37
19.67,4.89,4.87,4.67,12.00,774.35,769.33,0.15,0.01,1543671.50
19.74,4.85,4.92,4.70,12.00,761.40,783.51,-0.54,-0.03,1544906.87
19.81,4.82,4.89,4.67,12.00,752.84,773.05,-0.51,-0.03,1525887.87
19.88,4.86,4.85,1.07,12.00,763.94,761.74,0.07,0.00,1525682.00
19.94,4.88,4.82,3.80,12.00,769.50,753.30,0.44,0.02,1522799.87
20.01,4.88,4.87,4.45,12.00,770.57,769.15,0.04,0.00,1539720.25
20.08,4.86,4.87,4.60,12.00,764.55,766.78,-0.07,-0.00,1531335.50
20.15,4.85,4.85,4.64,12.00,761.40,761.51,-0.00,-0.00,1522910.87
20.21,4.86,4.87,4.65,12.00,763.60,768.34,-0.14,-0.01,1531937.25
20.28,4.85,4.82,4.65,12.00,760.26,753.30,0.21,0.01,1513559.75
20.35,4.86,4.86,4.66,12.00,763.83,765.48,-0.05,-0.00,1529308.50
20.42,4.85,4.86,4.65,12.00,761.88,764.80,-0.09,-0.00,1526687.50
20.48,4.84,4.82,4.66,12.00,756.82,753.30,0.11,0.00,1510115.37
20.55,4.85,4.85,4.65,12.00,761.63,761.40,0.01,0.00,1523029.75
20.62,4.84,4.85,4.67,12.00,758.68,761.35,-0.08,-0.00,1520028.75
20.69,4.86,4.86,4.68,12.00,765.04,765.93,-0.03,-0.00,1530971.25
20.75,4.88,4.85,4.68,12.00,769.50,762.21,0.21,0.01,1531707.50
20.82,4.85,4.82,4.67,12.00,761.38,753.30,0.24,0.01,1514684.12
20.89,4.83,4.82,4.67,12.00,755.45,753.30,0.06,0.00,1508745.62
20.96,4.88,4.85,4.67,12.00,769.50,761.40,0.23,0.01,1530900.00
21.02,4.86,4.83,4.67,12.00,764.39,754.78,0.28,0.01,1519165.75
21.09,4.85,4.87,4.67,12.00,761.40,769.37,-0.23,-0.01,1530765.37
21.16,4.85,4.90,4.67,12.00,761.40,777.60,-0.43,-0.02,1539000.00
21.23,4.83,4.85,4.67,12.00,754.96,761.40,-0.19,-0.01,1516362.75
21.29,4.85,4.85,4.68,12.00,762.43,761.40,0.03,0.00,1523829.37
21.36,4.85,4.86,4.67,12.00,761.40,765.34,-0.12,-0.01,1526735.12
21.43,4.82,4.85,4.67,12.00,753.30,761.52,-0.24,-0.01,1514818.62
21.50,4.82,4.85,4.67,12.00,753.30,760.65,-0.21,-0.01,1513947.75
21.57,4.85,4.82,4.68,12.00,761.40,753.30,0.24,0.01,1514700.00
21.63,4.86,4.85,4.67,12.00,764.11,761.40,0.08,0.00,1525508.00
21.70,4.89,4.85,4.67,12.00,773.57,761.40,0.34,0.02,1534969.75
21.77,4.82,4.83,4.67,12.00,753.30,756.15,-0.09,-0.00,1509450.25
21.84,4.82,4.86,4.67,12.00,753.30,765.31,-0.34,-0.02,1518611.37
21.90,4.85,4.85,4.67,12.00,761.40,761.40,0.00,0.00,1522800.00
21.97,4.86,4.82,4.66,12.00,765.53,753.30,0.35,0.02,1518825.00
22.04,4.86,4.85,4.65,12.00,763.91,761.40,0.07,0.00,1525310.00
22.11,4.83,4.86,4.65,12.00,755.19,763.28,-0.23,-0.01,1518476.75
22.17,4.82,4.86,4.65,12.00,753.30,766.12,-0.36,-0.02,1519419.00
22.24,4.88,4.82,4.65,12.00,769.50,753.30,0.44,0.02,1522799.87
